t_over_theta,r
2.418120906045e+00,8.356081324084e-01
2.420121006050e+00,8.361235014405e-01
2.422121106055e+00,8.366086635413e-01
2.424121206060e+00,8.370636353364e-01
2.426121306065e+00,8.374884436807e-01
2.428121406070e+00,8.378831255000e-01
2.430121506075e+00,8.382477276433e-01
2.432121606080e+00,8.385823067475e-01
2.434121706085e+00,8.388869291142e-01
2.436121806090e+00,8.391616705963e-01
2.438121906095e+00,8.394066164965e-01
2.440122006100e+00,8.396218614751e-01
2.442122106105e+00,8.398075094689e-01
2.444122206110e+00,8.399636736193e-01
2.446122306115e+00,8.400904762107e-01
2.448122406120e+00,8.401880486179e-01
2.450122506125e+00,8.402565312643e-01
2.452122606130e+00,8.402960735878e-01
2.454122706135e+00,8.403068340173e-01
2.456122806140e+00,8.402889799574e-01
2.458122906145e+00,8.402426877780e-01
2.460123006150e+00,8.401681428142e-01
2.462123106155e+00,8.400655393769e-01
2.464123206160e+00,8.399350807688e-01
2.466123306165e+00,8.397769793074e-01
2.468123406170e+00,8.395914563562e-01
2.470123506175e+00,8.393787423624e-01
2.472123606180e+00,8.391390769009e-01
2.474123706185e+00,8.388727087261e-01
2.476123806190e+00,8.385798958280e-01
2.478123906195e+00,8.382609054969e-01
2.480124006200e+00,8.379160143918e-01
2.482124106205e+00,8.375455086154e-01
2.484124206210e+00,8.371496837909e-01
2.486124306215e+00,8.367288451488e-01
2.488124406220e+00,8.362833076141e-01
2.490124506225e+00,8.358133959000e-01
2.492124606230e+00,8.353194446043e-01
2.494124706235e+00,8.348017983090e-01
2.496124806240e+00,8.342608116839e-01
2.498124906245e+00,8.336968495920e-01
2.500125006250e+00,8.331102871979e-01
2.502125106255e+00,8.325015100777e-01
2.504125206260e+00,8.318709143309e-01
2.506125306265e+00,8.312189066913e-01
2.508125406270e+00,8.305459046409e-01
2.510125506275e+00,8.298523365215e-01
2.512125606280e+00,8.291386416476e-01
2.514125706285e+00,8.284052704166e-01
2.516125806290e+00,8.276526844176e-01
2.518125906295e+00,8.268813565386e-01
2.520126006300e+00,8.260917710693e-01
2.522126106305e+00,8.252844238008e-01
2.524126206310e+00,8.244598221212e-01
2.526126306315e+00,8.236184851056e-01
2.528126406320e+00,8.227609435996e-01
2.530126506325e+00,8.218877402969e-01
2.532126606330e+00,8.209994298088e-01
2.534126706335e+00,8.200965787248e-01
2.536126806340e+00,8.191797656649e-01
2.538126906345e+00,8.182495813202e-01
2.540127006350e+00,8.173066284832e-01
2.542127106355e+00,8.163515220651e-01
2.544127206360e+00,8.153848890997e-01
2.546127306365e+00,8.144073687338e-01
2.548127406370e+00,8.134196122012e-01
2.550127506375e+00,8.124222827796e-01
2.552127606380e+00,8.114160557314e-01
2.554127706385e+00,8.104016182239e-01
2.556127806390e+00,8.093796692304e-01
2.558127906395e+00,8.083509194098e-01
2.560128006400e+00,8.073160909628e-01
2.562128106405e+00,8.062759174660e-01
2.564128206410e+00,8.052311436803e-01
2.566128306415e+00,8.041825253328e-01
2.568128406420e+00,8.031308288719e-01
2.570128506425e+00,8.020768311934e-01
2.572128606430e+00,8.010213193385e-01
2.574128706435e+00,7.999650901602e-01
2.576128806440e+00,7.989089499570e-01
2.578128906445e+00,7.978537140731e-01
2.580129006450e+00,7.968002064677e-01
2.582129106455e+00,7.957492592475e-01
2.584129206460e+00,7.947017121663e-01
2.586129306465e+00,7.936584120839e-01
2.588129406470e+00,7.926202123885e-01
2.590129506475e+00,7.915879723838e-01
2.592129606480e+00,7.905625566393e-01
2.594129706485e+00,7.895448343037e-01
2.596129806490e+00,7.885356783767e-01
2.598129906495e+00,7.875359649418e-01
2.600130006500e+00,7.865465723550e-01
2.602130106505e+00,7.855683803923e-01
2.604130206510e+00,7.846022693961e-01
2.606130306515e+00,7.836491193479e-01
2.608130406520e+00,7.827098089104e-01
2.610130506525e+00,7.817852144415e-01
2.612130606530e+00,7.808762089725e-01
2.614130706535e+00,7.799836611570e-01
2.616130806540e+00,7.791084341881e-01
2.618130906545e+00,7.782513846880e-01
2.620131006550e+00,7.774133615662e-01
2.622131106555e+00,7.765952048550e-01
2.624131206560e+00,7.757977445389e-01
2.626131306565e+00,7.750217993494e-01
2.628131406570e+00,7.742681755498e-01
2.630131506575e+00,7.735376657104e-01
2.632131606580e+00,7.728310474751e-01
2.634131706585e+00,7.721490823242e-01
2.636131806590e+00,7.714925143369e-01
2.638131906595e+00,7.708620689567e-01
2.640132006600e+00,7.702584517651e-01
2.642132106605e+00,7.696823472717e-01
2.644132206610e+00,7.691344177157e-01
2.646132306615e+00,7.686153018926e-01
2.648132406620e+00,7.681256140064e-01
2.650132506625e+00,7.676659425509e-01
2.652132606630e+00,7.672368492274e-01
2.654132706635e+00,7.668388679021e-01
2.656132806640e+00,7.664725036105e-01
2.658132906645e+00,7.661382316065e-01
2.660133006650e+00,7.658364964636e-01
2.662133106655e+00,7.655677112370e-01
2.664133206660e+00,7.653322566857e-01
2.666133306665e+00,7.651304805570e-01
2.668133406670e+00,7.649626969381e-01
2.670133506675e+00,7.648291856799e-01
2.672133606680e+00,7.647301918983e-01
2.674133706685e+00,7.646659255478e-01
2.676133806690e+00,7.646365610674e-01
2.678133906695e+00,7.646422371166e-01
2.680134006700e+00,7.646830563881e-01
2.682134106705e+00,7.647590855016e-01
2.684134206710e+00,7.648703549786e-01
2.686134306715e+00,7.650168593034e-01
2.688134406720e+00,7.651985570692e-01
2.690134506725e+00,7.654153711978e-01
2.692134606730e+00,7.656671892421e-01
2.694134706735e+00,7.659538637718e-01
2.696134806740e+00,7.662752128335e-01
2.698134906745e+00,7.666310204838e-01
2.700135006750e+00,7.670210373951e-01
2.702135106755e+00,7.674449815332e-01
2.704135206760e+00,7.679025389025e-01
2.706135306765e+00,7.683933643444e-01
2.708135406770e+00,7.689170824030e-01
2.710135506775e+00,7.694732882439e-01
2.712135606780e+00,7.700615486228e-01
2.714135706785e+00,7.706814028992e-01
2.716135806790e+00,7.713323640926e-01
2.718135906795e+00,7.720139199769e-01
2.720136006800e+00,7.727255342114e-01
2.722136106805e+00,7.734666474942e-01
2.724136206810e+00,7.742366787380e-01
2.726136306815e+00,7.750350262725e-01
2.728136406820e+00,7.758610690566e-01
2.730136506825e+00,7.767141679015e-01
2.732136606830e+00,7.775936667009e-01
2.734136706835e+00,7.784988936621e-01
2.736136806840e+00,7.794291625359e-01
2.738136906845e+00,7.803837738396e-01
2.740137006850e+00,7.813620160713e-01
2.742137106855e+00,7.823631669110e-01
2.744137206860e+00,7.833864944056e-01
2.746137306865e+00,7.844312581335e-01
2.748137406870e+00,7.854967103487e-01
2.750137506875e+00,7.865820971010e-01
2.752137606880e+00,7.876866593275e-01
2.754137706885e+00,7.888096339142e-01
2.756137806890e+00,7.899502547268e-01
2.758137906895e+00,7.911077536148e-01
2.760138006900e+00,7.922813613741e-01
2.762138106905e+00,7.934703086776e-01
2.764138206910e+00,7.946738269687e-01
2.766138306915e+00,7.958911493188e-01
2.768138406920e+00,7.971215112485e-01
2.770138506925e+00,7.983641515093e-01
2.772138606930e+00,7.996183128256e-01
2.774138706935e+00,8.008832425953e-01
2.776138806940e+00,8.021581935625e-01
2.778138906945e+00,8.034424244459e-01
2.780139006950e+00,8.047352005283e-01
2.782139106955e+00,8.060357942099e-01
2.784139206960e+00,8.073434855245e-01
2.786139306965e+00,8.086575626218e-01
2.788139406970e+00,8.099773222136e-01
2.790139506975e+00,8.113020699873e-01
2.792139606980e+00,8.126311209831e-01
2.794139706985e+00,8.139637999388e-01
2.796139806990e+00,8.152994415989e-01
2.798139906995e+00,8.166373910012e-01
2.800140007000e+00,8.179770037405e-01
2.802140107005e+00,8.193176461854e-01
2.804140207010e+00,8.206586956795e-01
2.806140307015e+00,8.219995407157e-01
2.808140407020e+00,8.233395810843e-01
2.810140507025e+00,8.246782279991e-01
2.812140607030e+00,8.260149041999e-01
2.814140707035e+00,8.273490440335e-01
2.816140807040e+00,8.286800935152e-01
2.818140907045e+00,8.300075103717e-01
2.820141007050e+00,8.313307640656e-01
2.822141107055e+00,8.326493358032e-01
2.824141207060e+00,8.339627185260e-01
2.826141307065e+00,8.352704168881e-01
2.828141407070e+00,8.365719472198e-01
2.830141507075e+00,8.378668374782e-01
2.832141607080e+00,8.391546271857e-01
2.834141707085e+00,8.404348673579e-01
2.836141807090e+00,8.417071204216e-01
2.838141907095e+00,8.429709601227e-01
2.840142007100e+00,8.442259714264e-01
2.842142107105e+00,8.454717504095e-01
2.844142207110e+00,8.467079041454e-01
2.846142307115e+00,8.479340505831e-01
2.848142407120e+00,8.491498184204e-01
2.850142507125e+00,8.503548469722e-01
2.852142607130e+00,8.515487860344e-01
2.854142707135e+00,8.527312957439e-01
2.856142807140e+00,8.539020464352e-01
2.858142907145e+00,8.550607184945e-01
2.860143007150e+00,8.562070022108e-01
2.862143107155e+00,8.573405976259e-01
2.864143207160e+00,8.584612143825e-01
2.866143307165e+00,8.595685715713e-01
2.868143407170e+00,8.606623975772e-01
2.870143507175e+00,8.617424299255e-01
2.872143607180e+00,8.628084151275e-01
2.874143707185e+00,8.638601085269e-01
2.876143807190e+00,8.648972741469e-01
2.878143907195e+00,8.659196845376e-01
2.880144007200e+00,8.669271206238e-01
2.882144107205e+00,8.679193715554e-01
2.884144207210e+00,8.688962345581e-01
2.886144307215e+00,8.698575147870e-01
2.888144407220e+00,8.708030251803e-01
2.890144507225e+00,8.717325863165e-01
2.892144607230e+00,8.726460262727e-01
2.894144707235e+00,8.735431804851e-01
2.896144807240e+00,8.744238916125e-01
2.898144907245e+00,8.752880094019e-01
2.900145007250e+00,8.761353905564e-01
2.902145107255e+00,8.769658986065e-01
2.904145207260e+00,8.777794037825e-01
2.906145307265e+00,8.785757828907e-01
2.908145407270e+00,8.793549191928e-01
2.910145507275e+00,8.801167022872e-01
2.912145607280e+00,8.808610279935e-01
2.914145707285e+00,8.815877982402e-01
2.916145807290e+00,8.822969209550e-01
2.918145907295e+00,8.829883099578e-01
2.920146007300e+00,8.836618848575e-01
2.922146107305e+00,8.843175709503e-01
2.924146207310e+00,8.849552991229e-01
2.926146307315e+00,8.855750057571e-01
2.928146407320e+00,8.861766326384e-01
2.930146507325e+00,8.867601268674e-01
2.932146607330e+00,8.873254407723e-01
2.934146707335e+00,8.878725318273e-01
2.936146807340e+00,8.884013625720e-01
2.938146907345e+00,8.889119005341e-01
2.940147007350e+00,8.894041181557e-01
2.942147107355e+00,8.898779927211e-01
2.944147207360e+00,8.903335062884e-01
2.946147307365e+00,8.907706456241e-01
2.948147407370e+00,8.911894021390e-01
2.950147507375e+00,8.915897718287e-01
2.952147607380e+00,8.919717552153e-01
2.954147707385e+00,8.923353572931e-01
2.956147807390e+00,8.926805874759e-01
2.958147907395e+00,8.930074595478e-01
2.960148007400e+00,8.933159916158e-01
2.962148107405e+00,8.936062060642e-01
2.964148207410e+00,8.938781295135e-01
2.966148307415e+00,8.941317927802e-01
2.968148407420e+00,8.943672308399e-01
2.970148507425e+00,8.945844827919e-01
2.972148607430e+00,8.947835918272e-01
2.974148707435e+00,8.949646051982e-01
2.976148807440e+00,8.951275741898e-01
2.978148907445e+00,8.952725540946e-01
2.980149007450e+00,8.953996041881e-01
2.982149107455e+00,8.955087877079e-01
2.984149207460e+00,8.956001718338e-01
2.986149307465e+00,8.956738276705e-01
2.988149407470e+00,8.957298302320e-01
2.990149507475e+00,8.957682584289e-01
2.992149607480e+00,8.957891950566e-01
2.994149707485e+00,8.957927267851e-01
2.996149807490e+00,8.957789441495e-01
2.998149907495e+00,8.957479415456e-01
3.000150007500e+00,8.956998172252e-01
3.002150107505e+00,8.956346732928e-01
3.004150207510e+00,8.955526157046e-01
3.006150307515e+00,8.954537542686e-01
3.008150407520e+00,8.953382026462e-01
3.010150507525e+00,8.952060783560e-01
3.012150607530e+00,8.950575027778e-01
3.014150707535e+00,8.948926011586e-01
3.016150807540e+00,8.947115026205e-01
3.018150907545e+00,8.945143401685e-01
3.020151007550e+00,8.943012507002e-01
3.022151107555e+00,8.940723750167e-01
3.024151207560e+00,8.938278578343e-01
3.026151307565e+00,8.935678477972e-01
3.028151407570e+00,8.932924974913e-01
3.030151507575e+00,8.930019634584e-01
3.032151607580e+00,8.926964062117e-01
3.034151707585e+00,8.923759902518e-01
3.036151807590e+00,8.920408840830e-01
3.038151907595e+00,8.916912602308e-01
3.040152007600e+00,8.913272952595e-01
3.042152107605e+00,8.909491697897e-01
3.044152207610e+00,8.905570685174e-01
3.046152307615e+00,8.901511802319e-01
3.048152407620e+00,8.897316978348e-01
3.050152507625e+00,8.892988183588e-01
3.052152607630e+00,8.888527429861e-01
3.054152707635e+00,8.883936770673e-01
3.056152807640e+00,8.879218301394e-01
3.058152907645e+00,8.874374159438e-01
3.060153007650e+00,8.869406524442e-01
3.062153107655e+00,8.864317618428e-01
3.064153207660e+00,8.859109705974e-01
3.066153307665e+00,8.853785094363e-01
3.068153407670e+00,8.848346133733e-01
3.070153507675e+00,8.842795217208e-01
3.072153607680e+00,8.837134781027e-01
3.074153707685e+00,8.831367304653e-01
3.076153807690e+00,8.825495310870e-01
3.078153907695e+00,8.819521365866e-01
3.080154007700e+00,8.813448079296e-01
3.082154107705e+00,8.807278104333e-01
3.084154207710e+00,8.801014137688e-01
3.086154307715e+00,8.794658919624e-01
3.088154407720e+00,8.788215233931e-01
3.090154507725e+00,8.781685907892e-01
3.092154607730e+00,8.775073812212e-01
3.094154707735e+00,8.768381860922e-01
3.096154807740e+00,8.761613011261e-01
3.098154907745e+00,8.754770263515e-01
3.100155007750e+00,8.747856660836e-01
3.102155107755e+00,8.740875289019e-01
3.104155207760e+00,8.733829276244e-01
3.106155307765e+00,8.726721792784e-01
3.108155407770e+00,8.719556050666e-01
3.110155507775e+00,8.712335303303e-01
3.112155607780e+00,8.705062845074e-01
3.114155707785e+00,8.697742010861e-01
3.116155807790e+00,8.690376175538e-01
3.118155907795e+00,8.682968753415e-01
3.120156007800e+00,8.675523197633e-01
3.122156107805e+00,8.668042999503e-01
3.124156207810e+00,8.660531687796e-01
3.126156307815e+00,8.652992827977e-01
3.128156407820e+00,8.645430021377e-01
3.130156507825e+00,8.637846904302e-01
3.132156607830e+00,8.630247147100e-01
3.134156707835e+00,8.622634453158e-01
3.136156807840e+00,8.615012557830e-01
3.138156907845e+00,8.607385227309e-01
3.140157007850e+00,8.599756257426e-01
3.142157107855e+00,8.592129472373e-01
3.144157207860e+00,8.584508723377e-01
3.146157307865e+00,8.576897887296e-01
3.148157407870e+00,8.569300865153e-01
3.150157507875e+00,8.561721580590e-01
3.152157607880e+00,8.554163978254e-01
3.154157707885e+00,8.546632022106e-01
3.156157807890e+00,8.539129693646e-01
3.158157907895e+00,8.531660990061e-01
3.160158007900e+00,8.524229922291e-01
3.162158107905e+00,8.516840513138e-01
3.164158207910e+00,8.509496795162e-01
3.166158307915e+00,8.502202808539e-01
3.168158407920e+00,8.494962598858e-01
3.170158507925e+00,8.487780214847e-01
3.172158607930e+00,8.480659706024e-01
3.174158707935e+00,8.473605120280e-01
3.176158807940e+00,8.466620501403e-01
3.178158907945e+00,8.459709886529e-01
3.180159007950e+00,8.452877303527e-01
3.182159107955e+00,8.446126768315e-01
3.184159207960e+00,8.439462282113e-01
3.186159307965e+00,8.432887828616e-01
3.188159407970e+00,8.426407371146e-01
3.190159507975e+00,8.420024849841e-01
3.192159607980e+00,8.413744178607e-01
3.194159707985e+00,8.407569242148e-01
3.196159807990e+00,8.401503892917e-01
3.198159907995e+00,8.395551948045e-01
3.200160008000e+00,8.389717186230e-01
3.202160108005e+00,8.384003344601e-01
3.204160208010e+00,8.378414115557e-01
3.206160308015e+00,8.372953143593e-01
3.208160408020e+00,8.367624022094e-01
3.210160508025e+00,8.362430290137e-01
3.212160608030e+00,8.357375429281e-01
3.214160708035e+00,8.352462860399e-01
3.216160808040e+00,8.347695940465e-01
3.218160908045e+00,8.343077959384e-01
3.220161008050e+00,8.338612136847e-01
3.222161108055e+00,8.334301619209e-01
3.224161208060e+00,8.330149476401e-01
3.226161308065e+00,8.326158698883e-01
3.228161408070e+00,8.322332194651e-01
3.230161508075e+00,8.318672786295e-01
3.232161608080e+00,8.315183208120e-01
3.234161708085e+00,8.311866103344e-01
3.236161808090e+00,8.308724021352e-01
3.238161908095e+00,8.305759415037e-01
3.240162008100e+00,8.302974638242e-01
3.242162108105e+00,8.300371943282e-01
3.244162208110e+00,8.297953478580e-01
3.246162308115e+00,8.295721286397e-01
3.248162408120e+00,8.293677300674e-01
3.250162508125e+00,8.291823344989e-01
3.252162608130e+00,8.290161130649e-01
3.254162708135e+00,8.288692254905e-01
3.256162808140e+00,8.287418199322e-01
3.258162908145e+00,8.286340328233e-01
3.260163008150e+00,8.285459887359e-01
3.262163108155e+00,8.284778002593e-01
3.264163208160e+00,8.284295678918e-01
3.266163308165e+00,8.284013799477e-01
3.268163408170e+00,8.283933124792e-01
3.270163508175e+00,8.284054292134e-01
3.272163608180e+00,8.284377815061e-01
3.274163708185e+00,8.284904083111e-01
3.276163808190e+00,8.285633361676e-01
3.278163908195e+00,8.286565792016e-01
3.280164008200e+00,8.287701391387e-01
3.282164108205e+00,8.289040053413e-01
3.284164208210e+00,8.290581548567e-01
3.286164308215e+00,8.292325524824e-01
3.288164408220e+00,8.294271508462e-01
3.290164508225e+00,8.296418905010e-01
3.292164608230e+00,8.298767000353e-01
3.294164708235e+00,8.301314961989e-01
3.296164808240e+00,8.304061840438e-01
3.298164908245e+00,8.307006570786e-01
3.300165008250e+00,8.310147974316e-01
3.302165108255e+00,8.313484760340e-01
3.304165208260e+00,8.317015528123e-01
3.306165308265e+00,8.320738768939e-01
3.308165408270e+00,8.324652868241e-01
3.310165508275e+00,8.328756107932e-01
3.312165608280e+00,8.333046668741e-01
3.314165708285e+00,8.337522632700e-01
3.316165808290e+00,8.342181985711e-01
3.318165908295e+00,8.347022620220e-01
3.320166008300e+00,8.352042337969e-01
3.322166108305e+00,8.357238852820e-01
3.324166208310e+00,8.362609793546e-01
3.326166308315e+00,8.368152706831e-01
3.328166408320e+00,8.373865060255e-01
3.330166508325e+00,8.379744245323e-01
3.332166608330e+00,8.385787580544e-01
3.334166708335e+00,8.391992314537e-01
3.336166808340e+00,8.398355629163e-01
3.338166908345e+00,8.404874642690e-01
3.340167008350e+00,8.411546412957e-01
3.342167108355e+00,8.418367940556e-01
3.344167208360e+00,8.425336172017e-01
3.346167308365e+00,8.432448002979e-01
3.348167408370e+00,8.439700281359e-01
3.350167508375e+00,8.447089810509e-01
3.352167608380e+00,8.454613352353e-01
3.354167708385e+00,8.462267630487e-01
3.356167808390e+00,8.470049333270e-01
3.358167908395e+00,8.477955116864e-01
3.360168008400e+00,8.485981608247e-01
3.362168108405e+00,8.494125408182e-01
3.364168208410e+00,8.502383094130e-01
3.366168308415e+00,8.510751223116e-01
3.368168408420e+00,8.519226334550e-01
3.370168508425e+00,8.527804953005e-01
3.372168608430e+00,8.536483590902e-01
3.374168708435e+00,8.545258751165e-01
3.376168808440e+00,8.554126929787e-01
3.378168908445e+00,8.563084618349e-01
3.380169008450e+00,8.572128306467e-01
3.382169108455e+00,8.581254484173e-01
3.384169208460e+00,8.590459644225e-01
3.386169308465e+00,8.599740284340e-01
3.388169408470e+00,8.609092909358e-01
3.390169508475e+00,8.618514033316e-01
3.392169608480e+00,8.628000181465e-01
3.394169708485e+00,8.637547892258e-01
3.396169808490e+00,8.647153719178e-01
3.398169908495e+00,8.656814232550e-01
3.400170008500e+00,8.666526021256e-01
3.402170108505e+00,8.676285694383e-01
3.404170208510e+00,8.686089882795e-01
3.406170308515e+00,8.695935240641e-01
3.408170408520e+00,8.705818446792e-01
3.410170508525e+00,8.715736206200e-01
3.412170608530e+00,8.725685251192e-01
3.414170708535e+00,8.735662342688e-01
3.416170808540e+00,8.745664271350e-01
3.418170908545e+00,8.755687858653e-01
3.420171008550e+00,8.765729957907e-01
3.422171108555e+00,8.775787455283e-01
3.424171208560e+00,8.785857270647e-01
3.426171308565e+00,8.795936358416e-01
3.428171408570e+00,8.806021708329e-01
3.430171508575e+00,8.816110346165e-01
3.432171608580e+00,8.826199334408e-01
3.434171708585e+00,8.836285772851e-01
3.436171808590e+00,8.846366799161e-01
3.438171908595e+00,8.856439589378e-01
3.440172008600e+00,8.866501358379e-01
3.442172108605e+00,8.876549360280e-01
3.444172208610e+00,8.886580888802e-01
3.446172308615e+00,8.896593277581e-01
3.448172408620e+00,8.906583900440e-01
3.450172508625e+00,8.916550171609e-01
3.452172608630e+00,8.926489545914e-01
3.454172708635e+00,8.936399518996e-01
3.456172808640e+00,8.946277627385e-01
3.458172908645e+00,8.956121448582e-01
3.460173008650e+00,8.965928601117e-01
3.462173108655e+00,8.975696744572e-01
3.464173208660e+00,8.985423579571e-01
3.466173308665e+00,8.995106847743e-01
3.468173408670e+00,9.004744331657e-01
3.470173508675e+00,9.014333854732e-01
3.472173608680e+00,9.023873281126e-01
3.474173708685e+00,9.033360515591e-01
3.476173808690e+00,9.042793503321e-01
3.478173908695e+00,9.052170229772e-01
3.480174008700e+00,9.061488720463e-01
3.482174108705e+00,9.070747040759e-01
3.484174208710e+00,9.079943295644e-01
3.486174308715e+00,9.089075629467e-01
3.488174408720e+00,9.098142225682e-01
3.490174508725e+00,9.107141306574e-01
3.492174608730e+00,9.116071132970e-01
3.494174708735e+00,9.124930003938e-01
3.496174808740e+00,9.133716256481e-01
3.498174908745e+00,9.142428265214e-01
3.500175008750e+00,9.151064442040e-01
3.502175108755e+00,9.159623235810e-01
3.504175208760e+00,9.168103131987e-01
3.506175308765e+00,9.176502652290e-01
3.508175408770e+00,9.184820354346e-01
3.510175508775e+00,9.193054831328e-01
3.512175608780e+00,9.201204711592e-01
3.514175708785e+00,9.209268658314e-01
3.516175808790e+00,9.217245369116e-01
3.518175908795e+00,9.225133575702e-01
3.520176008800e+00,9.232932043477e-01
3.522176108805e+00,9.240639571178e-01
3.524176208810e+00,9.248254990499e-01
3.526176308815e+00,9.255777165715e-01
3.528176408820e+00,9.263204993313e-01
3.530176508825e+00,9.270537401611e-01
3.532176608830e+00,9.277773350392e-01
3.534176708835e+00,9.284911830529e-01
3.536176808840e+00,9.291951863619e-01
3.538176908845e+00,9.298892501617e-01
3.540177008850e+00,9.305732826472e-01
3.542177108855e+00,9.312471949764e-01
3.544177208860e+00,9.319109012353e-01
3.546177308865e+00,9.325643184016e-01
3.548177408870e+00,9.332073663105e-01
3.550177508875e+00,9.338399676195e-01
3.552177608880e+00,9.344620477746e-01
3.554177708885e+00,9.350735349763e-01
3.556177808890e+00,9.356743601464e-01
3.558177908895e+00,9.362644568951e-01
3.560178008900e+00,9.368437614893e-01
3.562178108905e+00,9.374122128198e-01
3.564178208910e+00,9.379697523705e-01
3.566178308915e+00,9.385163241878e-01
3.568178408920e+00,9.390518748501e-01
3.570178508925e+00,9.395763534381e-01
3.572178608930e+00,9.400897115063e-01
3.574178708935e+00,9.405919030539e-01
3.576178808940e+00,9.410828844970e-01
3.578178908945e+00,9.415626146415e-01
3.580179008950e+00,9.420310546562e-01
3.582179108955e+00,9.424881680468e-01
3.584179208960e+00,9.429339206298e-01
3.586179308965e+00,9.433682805084e-01
3.588179408970e+00,9.437912180477e-01
3.590179508975e+00,9.442027058510e-01
3.592179608980e+00,9.446027187372e-01
3.594179708985e+00,9.449912337181e-01
3.596179808990e+00,9.453682299763e-01
3.598179908995e+00,9.457336888438e-01
3.600180009000e+00,9.460875937820e-01
3.602180109005e+00,9.464299303614e-01
3.604180209010e+00,9.467606862422e-01
3.606180309015e+00,9.470798511554e-01
3.608180409020e+00,9.473874168850e-01
3.610180509025e+00,9.476833772503e-01
3.612180609030e+00,9.479677280888e-01
3.614180709035e+00,9.482404672399e-01
3.616180809040e+00,9.485015945293e-01
3.618180909045e+00,9.487511117535e-01
3.620181009050e+00,9.489890226655e-01
3.622181109055e+00,9.492153329608e-01
3.624181209060e+00,9.494300502636e-01
3.626181309065e+00,9.496331841147e-01
3.628181409070e+00,9.498247459585e-01
3.630181509075e+00,9.500047491320e-01
3.632181609080e+00,9.501732088536e-01
3.634181709085e+00,9.503301422112e-01
3.636181809090e+00,9.504755681535e-01
3.638181909095e+00,9.506095074800e-01
3.640182009100e+00,9.507319828318e-01
3.642182109105e+00,9.508430186837e-01
3.644182209110e+00,9.509426413355e-01
3.646182309115e+00,9.510308789054e-01
3.648182409120e+00,9.511077613222e-01
3.650182509125e+00,9.511733203195e-01
3.652182609130e+00,9.512275894293e-01
3.654182709135e+00,9.512706039766e-01
3.656182809140e+00,9.513024010744e-01
3.658182909145e+00,9.513230196187e-01
3.660183009150e+00,9.513325002851e-01
3.662183109155e+00,9.513308855243e-01
3.664183209160e+00,9.513182195594e-01
3.666183309165e+00,9.512945483827e-01
3.668183409170e+00,9.512599197539e-01
3.670183509175e+00,9.512143831973e-01
3.672183609180e+00,9.511579900012e-01
3.674183709185e+00,9.510907932157e-01
3.676183809190e+00,9.510128476507e-01
3.678183909195e+00,9.509242098773e-01
3.680184009200e+00,9.508249382270e-01
3.682184109205e+00,9.507150927913e-01
3.684184209210e+00,9.505947354229e-01
3.686184309215e+00,9.504639297358e-01
3.688184409220e+00,9.503227411068e-01
3.690184509225e+00,9.501712366765e-01
3.692184609230e+00,9.500094853511e-01
3.694184709235e+00,9.498375578042e-01
3.696184809240e+00,9.496555264787e-01
3.698184909245e+00,9.494634655895e-01
3.700185009250e+00,9.492614511257e-01
3.702185109255e+00,9.490495608535e-01
3.704185209260e+00,9.488278743194e-01
3.706185309265e+00,9.485964728526e-01
3.708185409270e+00,9.483554395688e-01
3.710185509275e+00,9.481048593735e-01
3.712185609280e+00,9.478448189653e-01
3.714185709285e+00,9.475754068397e-01
3.716185809290e+00,9.472967132926e-01
3.718185909295e+00,9.470088304244e-01
3.720186009300e+00,9.467118521435e-01
3.722186109305e+00,9.464058741701e-01
3.724186209310e+00,9.460909940403e-01
3.726186309315e+00,9.457673111099e-01
3.728186409320e+00,9.454349265579e-01
3.730186509325e+00,9.450939433906e-01
3.732186609330e+00,9.447444664454e-01
3.734186709335e+00,9.443866023938e-01
3.736186809340e+00,9.440204597455e-01
3.738186909345e+00,9.436461488516e-01
3.740187009350e+00,9.432637819076e-01
3.742187109355e+00,9.428734729565e-01
3.744187209360e+00,9.424753378916e-01
3.746187309365e+00,9.420694944591e-01
3.748187409370e+00,9.416560622605e-01
3.750187509375e+00,9.412351627545e-01
3.752187609380e+00,9.408069192585e-01
3.754187709385e+00,9.403714569504e-01
3.756187809390e+00,9.399289028695e-01
3.758187909395e+00,9.394793859170e-01
3.760188009400e+00,9.390230368559e-01
3.762188109405e+00,9.385599883116e-01
3.764188209410e+00,9.380903747704e-01
3.766188309415e+00,9.376143325784e-01
3.768188409420e+00,9.371319999403e-01
3.770188509425e+00,9.366435169162e-01
3.772188609430e+00,9.361490254191e-01
3.774188709435e+00,9.356486692115e-01
3.776188809440e+00,9.351425939008e-01
3.778188909445e+00,9.346309469344e-01
3.780189009450e+00,9.341138775944e-01
3.782189109455e+00,9.335915369907e-01
3.784189209460e+00,9.330640780540e-01
3.786189309465e+00,9.325316555275e-01
3.788189409470e+00,9.319944259582e-01
3.790189509475e+00,9.314525476871e-01
3.792189609480e+00,9.309061808381e-01
3.794189709485e+00,9.303554873067e-01
3.796189809490e+00,9.298006307469e-01
3.798189909495e+00,9.292417765572e-01
3.800190009500e+00,9.286790918664e-01
3.802190109505e+00,9.281127455167e-01
3.804190209510e+00,9.275429080475e-01
3.806190309515e+00,9.269697516764e-01
3.808190409520e+00,9.263934502800e-01
3.810190509525e+00,9.258141793729e-01
3.812190609530e+00,9.252321160857e-01
3.814190709535e+00,9.246474391413e-01
