t_over_theta,r
7.770388519426e+01,1.113403195172e+00
7.771388569428e+01,1.112779461392e+00
7.772388619431e+01,1.112143072207e+00
7.773388669433e+01,1.111494052663e+00
7.774388719436e+01,1.110832428497e+00
7.775388769438e+01,1.110158226154e+00
7.776388819441e+01,1.109471472799e+00
7.777388869443e+01,1.108772196334e+00
7.778388919446e+01,1.108060425410e+00
7.779388969448e+01,1.107336189447e+00
7.780389019451e+01,1.106599518646e+00
7.781389069453e+01,1.105850444009e+00
7.782389119456e+01,1.105088997353e+00
7.783389169458e+01,1.104315211328e+00
7.784389219461e+01,1.103529119438e+00
7.785389269463e+01,1.102730756053e+00
7.786389319466e+01,1.101920156434e+00
7.787389369468e+01,1.101097356746e+00
7.788389419471e+01,1.100262394083e+00
7.789389469473e+01,1.099415306484e+00
7.790389519476e+01,1.098556132956e+00
7.791389569478e+01,1.097684913492e+00
7.792389619481e+01,1.096801689095e+00
7.793389669483e+01,1.095906501798e+00
7.794389719486e+01,1.094999394687e+00
7.795389769488e+01,1.094080411924e+00
7.796389819491e+01,1.093149598769e+00
7.797389869493e+01,1.092207001606e+00
7.798389919496e+01,1.091252667966e+00
7.799389969498e+01,1.090286646549e+00
7.800390019501e+01,1.089308987254e+00
7.801390069503e+01,1.088319741204e+00
7.802390119506e+01,1.087318960768e+00
7.803390169508e+01,1.086306699594e+00
7.804390219511e+01,1.085283012631e+00
7.805390269513e+01,1.084247956161e+00
7.806390319516e+01,1.083201587825e+00
7.807390369518e+01,1.082143966654e+00
7.808390419521e+01,1.081075153097e+00
7.809390469523e+01,1.079995209053e+00
7.810390519526e+01,1.078904197900e+00
7.811390569528e+01,1.077802184527e+00
7.812390619531e+01,1.076689235368e+00
7.813390669533e+01,1.075565418432e+00
7.814390719536e+01,1.074430803337e+00
7.815390769538e+01,1.073285461344e+00
7.816390819541e+01,1.072129465392e+00
7.817390869543e+01,1.070962890132e+00
7.818390919546e+01,1.069785811962e+00
7.819390969548e+01,1.068598309068e+00
7.820391019551e+01,1.067400461453e+00
7.821391069553e+01,1.066192350982e+00
7.822391119556e+01,1.064974061415e+00
7.823391169558e+01,1.063745678449e+00
7.824391219561e+01,1.062507289756e+00
7.825391269563e+01,1.061258985021e+00
7.826391319566e+01,1.060000855987e+00
7.827391369568e+01,1.058732996492e+00
7.828391419571e+01,1.057455502516e+00
7.829391469573e+01,1.056168472216e+00
7.830391519576e+01,1.054872005976e+00
7.831391569578e+01,1.053566206446e+00
7.832391619581e+01,1.052251178589e+00
7.833391669583e+01,1.050927029727e+00
7.834391719586e+01,1.049593869580e+00
7.835391769588e+01,1.048251810319e+00
7.836391819591e+01,1.046900966609e+00
7.837391869593e+01,1.045541455657e+00
7.838391919596e+01,1.044173397260e+00
7.839391969598e+01,1.042796913850e+00
7.840392019601e+01,1.041412130549e+00
7.841392069603e+01,1.040019175210e+00
7.842392119606e+01,1.038618178474e+00
7.843392169608e+01,1.037209273812e+00
7.844392219611e+01,1.035792597585e+00
7.845392269613e+01,1.034368289087e+00
7.846392319616e+01,1.032936490597e+00
7.847392369618e+01,1.031497347434e+00
7.848392419621e+01,1.030051008007e+00
7.849392469623e+01,1.028597623865e+00
7.850392519626e+01,1.027137349752e+00
7.851392569628e+01,1.025670343657e+00
7.852392619631e+01,1.024196766867e+00
7.853392669633e+01,1.022716784022e+00
7.854392719636e+01,1.021230563163e+00
7.855392769638e+01,1.019738275790e+00
7.856392819641e+01,1.018240096909e+00
7.857392869643e+01,1.016736205087e+00
7.858392919646e+01,1.015226782507e+00
7.859392969648e+01,1.013712015014e+00
7.860393019651e+01,1.012192092172e+00
7.861393069653e+01,1.010667207311e+00
7.862393119656e+01,1.009137557582e+00
7.863393169658e+01,1.007603344002e+00
7.864393219661e+01,1.006064771511e+00
7.865393269663e+01,1.004522049012e+00
7.866393319666e+01,1.002975389426e+00
7.867393369668e+01,1.001425009737e+00
7.868393419671e+01,9.998711310374e-01
7.869393469673e+01,9.983139785745e-01
7.870393519676e+01,9.967537817932e-01
7.871393569678e+01,9.951907743792e-01
7.872393619681e+01,9.936251943002e-01
7.873393669683e+01,9.920572838456e-01
7.874393719686e+01,9.904872896639e-01
7.875393769688e+01,9.889154627993e-01
7.876393819691e+01,9.873420587255e-01
7.877393869693e+01,9.857673373780e-01
7.878393919696e+01,9.841915631838e-01
7.879393969698e+01,9.826150050885e-01
7.880394019701e+01,9.810379365818e-01
7.881394069703e+01,9.794606357189e-01
7.882394119706e+01,9.778833851402e-01
7.883394169708e+01,9.763064720875e-01
7.884394219711e+01,9.747301884165e-01
7.885394269713e+01,9.731548306071e-01
7.886394319716e+01,9.715806997687e-01
7.887394369718e+01,9.700081016427e-01
7.888394419721e+01,9.684373466007e-01
7.889394469723e+01,9.668687496386e-01
7.890394519726e+01,9.653026303661e-01
7.891394569728e+01,9.637393129918e-01
7.892394619731e+01,9.621791263038e-01
7.893394669733e+01,9.606224036449e-01
7.894394719736e+01,9.590694828825e-01
7.895394769738e+01,9.575207063739e-01
7.896394819741e+01,9.559764209248e-01
7.897394869743e+01,9.544369777430e-01
7.898394919746e+01,9.529027323853e-01
7.899394969748e+01,9.513740446990e-01
7.900395019751e+01,9.498512787556e-01
7.901395069753e+01,9.483348027794e-01
7.902395119756e+01,9.468249890679e-01
7.903395169758e+01,9.453222139055e-01
7.904395219761e+01,9.438268574704e-01
7.905395269763e+01,9.423393037334e-01
7.906395319766e+01,9.408599403489e-01
7.907395369768e+01,9.393891585386e-01
7.908395419771e+01,9.379273529669e-01
7.909395469773e+01,9.364749216077e-01
7.910395519776e+01,9.350322656032e-01
7.911395569778e+01,9.335997891142e-01
7.912395619781e+01,9.321778991617e-01
7.913395669783e+01,9.307670054590e-01
7.914395719786e+01,9.293675202363e-01
7.915395769788e+01,9.279798580549e-01
7.916395819791e+01,9.266044356131e-01
7.917395869793e+01,9.252416715430e-01
7.918395919796e+01,9.238919861972e-01
7.919395969798e+01,9.225558014277e-01
7.920396019801e+01,9.212335403545e-01
7.921396069803e+01,9.199256271254e-01
7.922396119806e+01,9.186324866668e-01
7.923396169808e+01,9.173545444250e-01
7.924396219811e+01,9.160922260991e-01
7.925396269813e+01,9.148459573646e-01
7.926396319816e+01,9.136161635884e-01
7.927396369818e+01,9.124032695357e-01
7.928396419821e+01,9.112076990679e-01
7.929396469823e+01,9.100298748329e-01
7.930396519826e+01,9.088702179477e-01
7.931396569828e+01,9.077291476729e-01
7.932396619831e+01,9.066070810811e-01
7.933396669833e+01,9.055044327174e-01
7.934396719836e+01,9.044216142545e-01
7.935396769838e+01,9.033590341409e-01
7.936396819841e+01,9.023170972447e-01
7.937396869843e+01,9.012962044916e-01
7.938396919846e+01,9.002967524985e-01
7.939396969848e+01,8.993191332043e-01
7.940397019851e+01,8.983637334958e-01
7.941397069853e+01,8.974309348324e-01
7.942397119856e+01,8.965211128678e-01
7.943397169858e+01,8.956346370711e-01
7.944397219861e+01,8.947718703471e-01
7.945397269863e+01,8.939331686562e-01
7.946397319866e+01,8.931188806361e-01
7.947397369868e+01,8.923293472249e-01
7.948397419871e+01,8.915649012860e-01
7.949397469873e+01,8.908258672372e-01
7.950397519876e+01,8.901125606833e-01
7.951397569878e+01,8.894252880539e-01
7.952397619881e+01,8.887643462471e-01
7.953397669883e+01,8.881300222794e-01
7.954397719886e+01,8.875225929434e-01
7.955397769888e+01,8.869423244735e-01
7.956397819891e+01,8.863894722215e-01
7.957397869893e+01,8.858642803412e-01
7.958397919896e+01,8.853669814842e-01
7.959397969898e+01,8.848977965075e-01
7.960398019901e+01,8.844569341934e-01
7.961398069903e+01,8.840445909821e-01
7.962398119906e+01,8.836609507188e-01
7.963398169908e+01,8.833061844147e-01
7.964398219911e+01,8.829804500238e-01
7.965398269913e+01,8.826838922355e-01
7.966398319916e+01,8.824166422830e-01
7.967398369918e+01,8.821788177695e-01
7.968398419921e+01,8.819705225115e-01
7.969398469923e+01,8.817918463999e-01
7.970398519926e+01,8.816428652801e-01
7.971398569928e+01,8.815236408502e-01
7.972398619931e+01,8.814342205782e-01
7.973398669933e+01,8.813746376390e-01
7.974398719936e+01,8.813449108702e-01
7.975398769938e+01,8.813450447482e-01
7.976398819941e+01,8.813750293832e-01
7.977398869943e+01,8.814348405341e-01
7.978398919946e+01,8.815244396436e-01
7.979398969948e+01,8.816437738920e-01
7.980399019951e+01,8.817927762705e-01
7.981399069953e+01,8.819713656742e-01
7.982399119956e+01,8.821794470133e-01
7.983399169958e+01,8.824169113431e-01
7.984399219961e+01,8.826836360124e-01
7.985399269963e+01,8.829794848287e-01
7.986399319966e+01,8.833043082419e-01
7.987399369968e+01,8.836579435437e-01
7.988399419971e+01,8.840402150834e-01
7.989399469973e+01,8.844509344997e-01
7.990399519976e+01,8.848899009662e-01
7.991399569978e+01,8.853569014526e-01
7.992399619981e+01,8.858517109980e-01
7.993399669983e+01,8.863740929976e-01
7.994399719986e+01,8.869237995015e-01
7.995399769989e+01,8.875005715239e-01
7.996399819991e+01,8.881041393633e-01
7.997399869993e+01,8.887342229321e-01
7.998399919996e+01,8.893905320948e-01
7.999399969998e+01,8.900727670137e-01
8.000400020001e+01,8.907806185025e-01
8.001400070004e+01,8.915137683852e-01
8.002400120006e+01,8.922718898604e-01
8.003400170009e+01,8.930546478707e-01
8.004400220011e+01,8.938616994752e-01
8.005400270014e+01,8.946926942251e-01
8.006400320016e+01,8.955472745408e-01
8.007400370019e+01,8.964250760913e-01
8.008400420021e+01,8.973257281730e-01
8.009400470024e+01,8.982488540889e-01
8.010400520026e+01,8.991940715267e-01
8.011400570029e+01,9.001609929350e-01
8.012400620031e+01,9.011492258978e-01
8.013400670034e+01,9.021583735049e-01
8.014400720036e+01,9.031880347198e-01
8.015400770039e+01,9.042378047432e-01
8.016400820041e+01,9.053072753712e-01
8.017400870044e+01,9.063960353492e-01
8.018400920046e+01,9.075036707191e-01
8.019400970049e+01,9.086297651613e-01
8.020401020051e+01,9.097739003292e-01
8.021401070054e+01,9.109356561778e-01
8.022401120056e+01,9.121146112840e-01
8.023401170059e+01,9.133103431598e-01
8.024401220061e+01,9.145224285574e-01
8.025401270064e+01,9.157504437663e-01
8.026401320066e+01,9.169939649021e-01
8.027401370069e+01,9.182525681858e-01
8.028401420071e+01,9.195258302162e-01
8.029401470074e+01,9.208133282310e-01
8.030401520076e+01,9.221146403614e-01
8.031401570079e+01,9.234293458753e-01
8.032401620081e+01,9.247570254133e-01
8.033401670084e+01,9.260972612142e-01
8.034401720086e+01,9.274496373320e-01
8.035401770089e+01,9.288137398435e-01
8.036401820091e+01,9.301891570466e-01
8.037401870094e+01,9.315754796501e-01
8.038401920096e+01,9.329723009536e-01
8.039401970099e+01,9.343792170194e-01
8.040402020101e+01,9.357958268349e-01
8.041402070104e+01,9.372217324664e-01
8.042402120106e+01,9.386565392048e-01
8.043402170109e+01,9.400998557021e-01
8.044402220111e+01,9.415512941003e-01
8.045402270114e+01,9.430104701518e-01
8.046402320116e+01,9.444770033319e-01
8.047402370119e+01,9.459505169436e-01
8.048402420121e+01,9.474306382151e-01
8.049402470124e+01,9.489169983890e-01
8.050402520126e+01,9.504092328057e-01
8.051402570129e+01,9.519069809785e-01
8.052402620131e+01,9.534098866628e-01
8.053402670134e+01,9.549175979182e-01
8.054402720136e+01,9.564297671649e-01
8.055402770139e+01,9.579460512331e-01
8.056402820141e+01,9.594661114070e-01
8.057402870144e+01,9.609896134634e-01
8.058402920146e+01,9.625162277040e-01
8.059402970149e+01,9.640456289831e-01
8.060403020151e+01,9.655774967297e-01
8.061403070154e+01,9.671115149652e-01
8.062403120156e+01,9.686473723164e-01
8.063403170159e+01,9.701847620236e-01
8.064403220161e+01,9.717233819447e-01
8.065403270164e+01,9.732629345556e-01
8.066403320166e+01,9.748031269461e-01
8.067403370169e+01,9.763436708128e-01
8.068403420171e+01,9.778842824477e-01
8.069403470174e+01,9.794246827243e-01
8.070403520176e+01,9.809645970801e-01
8.071403570179e+01,9.825037554964e-01
8.072403620181e+01,9.840418924748e-01
8.073403670184e+01,9.855787470120e-01
8.074403720186e+01,9.871140625710e-01
8.075403770189e+01,9.886475870512e-01
8.076403820191e+01,9.901790727551e-01
8.077403870194e+01,9.917082763539e-01
8.078403920196e+01,9.932349588510e-01
8.079403970199e+01,9.947588855432e-01
8.080404020201e+01,9.962798259813e-01
8.081404070204e+01,9.977975539282e-01
8.082404120206e+01,9.993118473163e-01
8.083404170209e+01,1.000822488203e+00
8.084404220211e+01,1.002329262727e+00
8.085404270214e+01,1.003831961059e+00
8.086404320216e+01,1.005330377357e+00
8.087404370219e+01,1.006824309718e+00
8.088404420221e+01,1.008313560127e+00
8.089404470224e+01,1.009797934412e+00
8.090404520226e+01,1.011277242187e+00
8.091404570229e+01,1.012751296808e+00
8.092404620231e+01,1.014219915320e+00
8.093404670234e+01,1.015682918403e+00
8.094404720236e+01,1.017140130324e+00
8.095404770239e+01,1.018591378881e+00
8.096404820241e+01,1.020036495357e+00
8.097404870244e+01,1.021475314461e+00
8.098404920246e+01,1.022907674281e+00
8.099404970249e+01,1.024333416231e+00
8.100405020251e+01,1.025752384996e+00
8.101405070254e+01,1.027164428481e+00
8.102405120256e+01,1.028569397764e+00
8.103405170259e+01,1.029967147037e+00
8.104405220261e+01,1.031357533560e+00
8.105405270264e+01,1.032740417607e+00
8.106405320266e+01,1.034115662417e+00
8.107405370269e+01,1.035483134141e+00
8.108405420271e+01,1.036842701796e+00
8.109405470274e+01,1.038194237210e+00
8.110405520276e+01,1.039537614978e+00
8.111405570279e+01,1.040872712408e+00
8.112405620281e+01,1.042199409478e+00
8.113405670284e+01,1.043517588782e+00
8.114405720286e+01,1.044827135487e+00
8.115405770289e+01,1.046127937286e+00
8.116405820291e+01,1.047419884349e+00
8.117405870294e+01,1.048702869279e+00
8.118405920296e+01,1.049976787064e+00
8.119405970299e+01,1.051241535037e+00
8.120406020301e+01,1.052497012828e+00
8.121406070304e+01,1.053743122322e+00
8.122406120306e+01,1.054979767614e+00
8.123406170309e+01,1.056206854971e+00
8.124406220311e+01,1.057424292785e+00
8.125406270314e+01,1.058631991534e+00
8.126406320316e+01,1.059829863743e+00
8.127406370319e+01,1.061017823943e+00
8.128406420321e+01,1.062195788628e+00
8.129406470324e+01,1.063363676222e+00
8.130406520326e+01,1.064521407039e+00
8.131406570329e+01,1.065668903243e+00
8.132406620331e+01,1.066806088813e+00
8.133406670334e+01,1.067932889508e+00
8.134406720336e+01,1.069049232829e+00
8.135406770339e+01,1.070155047985e+00
8.136406820341e+01,1.071250265860e+00
8.137406870344e+01,1.072334818974e+00
8.138406920346e+01,1.073408641459e+00
8.139406970349e+01,1.074471669015e+00
8.140407020351e+01,1.075523838889e+00
8.141407070354e+01,1.076565089835e+00
8.142407120356e+01,1.077595362087e+00
8.143407170359e+01,1.078614597330e+00
8.144407220361e+01,1.079622738667e+00
8.145407270364e+01,1.080619730592e+00
8.146407320366e+01,1.081605518961e+00
8.147407370369e+01,1.082580050964e+00
8.148407420371e+01,1.083543275098e+00
8.149407470374e+01,1.084495141139e+00
8.150407520376e+01,1.085435600116e+00
8.151407570379e+01,1.086364604285e+00
8.152407620381e+01,1.087282107108e+00
8.153407670384e+01,1.088188063219e+00
8.154407720386e+01,1.089082428410e+00
8.155407770389e+01,1.089965159599e+00
8.156407820391e+01,1.090836214813e+00
8.157407870394e+01,1.091695553161e+00
8.158407920396e+01,1.092543134814e+00
8.159407970399e+01,1.093378920983e+00
8.160408020401e+01,1.094202873897e+00
8.161408070404e+01,1.095014956783e+00
8.162408120406e+01,1.095815133845e+00
8.163408170409e+01,1.096603370244e+00
8.164408220411e+01,1.097379632080e+00
8.165408270414e+01,1.098143886373e+00
8.166408320416e+01,1.098896101040e+00
8.167408370419e+01,1.099636244885e+00
8.168408420421e+01,1.100364287575e+00
8.169408470424e+01,1.101080199623e+00
8.170408520426e+01,1.101783952375e+00
8.171408570429e+01,1.102475517992e+00
8.172408620431e+01,1.103154869432e+00
8.173408670434e+01,1.103821980435e+00
8.174408720436e+01,1.104476825511e+00
8.175408770439e+01,1.105119379922e+00
8.176408820441e+01,1.105749619667e+00
8.177408870444e+01,1.106367521472e+00
8.178408920446e+01,1.106973062771e+00
8.179408970449e+01,1.107566221697e+00
8.180409020451e+01,1.108146977067e+00
8.181409070454e+01,1.108715308370e+00
8.182409120456e+01,1.109271195754e+00
8.183409170459e+01,1.109814620015e+00
8.184409220461e+01,1.110345562585e+00
8.185409270464e+01,1.110864005520e+00
8.186409320466e+01,1.111369931491e+00
8.187409370469e+01,1.111863323773e+00
8.188409420471e+01,1.112344166231e+00
8.189409470474e+01,1.112812443317e+00
8.190409520476e+01,1.113268140053e+00
8.191409570479e+01,1.113711242028e+00
8.192409620481e+01,1.114141735384e+00
8.193409670484e+01,1.114559606812e+00
8.194409720486e+01,1.114964843538e+00
8.195409770489e+01,1.115357433319e+00
8.196409820491e+01,1.115737364436e+00
8.197409870494e+01,1.116104625683e+00
8.198409920496e+01,1.116459206360e+00
8.199409970499e+01,1.116801096270e+00
8.200410020501e+01,1.117130285708e+00
8.201410070504e+01,1.117446765457e+00
8.202410120506e+01,1.117750526781e+00
8.203410170509e+01,1.118041561417e+00
8.204410220511e+01,1.118319861576e+00
8.205410270514e+01,1.118585419930e+00
8.206410320516e+01,1.118838229610e+00
8.207410370519e+01,1.119078284203e+00
8.208410420521e+01,1.119305577745e+00
8.209410470524e+01,1.119520104718e+00
8.210410520526e+01,1.119721860044e+00
8.211410570529e+01,1.119910839083e+00
8.212410620531e+01,1.120087037631e+00
8.213410670534e+01,1.120250451911e+00
8.214410720536e+01,1.120401078578e+00
8.215410770539e+01,1.120538914708e+00
8.216410820541e+01,1.120663957801e+00
8.217410870544e+01,1.120776205776e+00
8.218410920546e+01,1.120875656971e+00
8.219410970549e+01,1.120962310140e+00
8.220411020551e+01,1.121036164448e+00
8.221411070554e+01,1.121097219478e+00
8.222411120556e+01,1.121145475220e+00
8.223411170559e+01,1.121180932077e+00
8.224411220561e+01,1.121203590864e+00
8.225411270564e+01,1.121213452801e+00
8.226411320566e+01,1.121210519522e+00
8.227411370569e+01,1.121194793067e+00
8.228411420571e+01,1.121166275889e+00
8.229411470574e+01,1.121124970849e+00
8.230411520576e+01,1.121070881219e+00
8.231411570579e+01,1.121004010685e+00
8.232411620581e+01,1.120924363342e+00
8.233411670584e+01,1.120831943705e+00
8.234411720586e+01,1.120726756700e+00
8.235411770589e+01,1.120608807675e+00
8.236411820591e+01,1.120478102395e+00
8.237411870594e+01,1.120334647051e+00
8.238411920596e+01,1.120178448257e+00
8.239411970599e+01,1.120009513055e+00
8.240412020601e+01,1.119827848919e+00
8.241412070604e+01,1.119633463757e+00
8.242412120606e+01,1.119426365915e+00
8.243412170609e+01,1.119206564181e+00
8.244412220611e+01,1.118974067789e+00
8.245412270614e+01,1.118728886423e+00
8.246412320616e+01,1.118471030222e+00
8.247412370619e+01,1.118200509785e+00
8.248412420621e+01,1.117917336174e+00
8.249412470624e+01,1.117621520921e+00
8.250412520626e+01,1.117313076037e+00
8.251412570629e+01,1.116992014009e+00
8.252412620631e+01,1.116658347815e+00
8.253412670634e+01,1.116312090926e+00
8.254412720636e+01,1.115953257312e+00
8.255412770639e+01,1.115581861451e+00
8.256412820641e+01,1.115197918337e+00
8.257412870644e+01,1.114801443481e+00
8.258412920646e+01,1.114392452929e+00
8.259412970649e+01,1.113970963261e+00
8.260413020651e+01,1.113536991602e+00
8.261413070654e+01,1.113090555634e+00
8.262413120656e+01,1.112631673599e+00
8.263413170659e+01,1.112160364312e+00
8.264413220661e+01,1.111676647171e+00
8.265413270664e+01,1.111180542161e+00
8.266413320666e+01,1.110672069873e+00
8.267413370669e+01,1.110151251506e+00
8.268413420671e+01,1.109618108881e+00
8.269413470674e+01,1.109072664454e+00
8.270413520676e+01,1.108514941324e+00
8.271413570679e+01,1.107944963243e+00
8.272413620681e+01,1.107362754635e+00
8.273413670684e+01,1.106768340600e+00
8.274413720686e+01,1.106161746932e+00
8.275413770689e+01,1.105543000130e+00
8.276413820691e+01,1.104912127409e+00
8.277413870694e+01,1.104269156719e+00
8.278413920696e+01,1.103614116753e+00
8.279413970699e+01,1.102947036966e+00
8.280414020701e+01,1.102267947585e+00
8.281414070704e+01,1.101576879628e+00
8.282414120706e+01,1.100873864917e+00
8.283414170709e+01,1.100158936095e+00
8.284414220711e+01,1.099432126641e+00
8.285414270714e+01,1.098693470887e+00
8.286414320716e+01,1.097943004035e+00
8.287414370719e+01,1.097180762173e+00
8.288414420721e+01,1.096406782295e+00
8.289414470724e+01,1.095621102316e+00
8.290414520726e+01,1.094823761093e+00
8.291414570729e+01,1.094014798443e+00
8.292414620731e+01,1.093194255162e+00
8.293414670734e+01,1.092362173043e+00
8.294414720736e+01,1.091518594899e+00
8.295414770739e+01,1.090663564585e+00
8.296414820741e+01,1.089797127011e+00
8.297414870744e+01,1.088919328173e+00
8.298414920746e+01,1.088030215168e+00
8.299414970749e+01,1.087129836220e+00
8.300415020751e+01,1.086218240702e+00
8.301415070754e+01,1.085295479157e+00
8.302415120756e+01,1.084361603325e+00
8.303415170759e+01,1.083416666164e+00
8.304415220761e+01,1.082460721878e+00
8.305415270764e+01,1.081493825939e+00
8.306415320766e+01,1.080516035113e+00
8.307415370769e+01,1.079527407489e+00
8.308415420771e+01,1.078528002501e+00
8.309415470774e+01,1.077517880959e+00
8.310415520776e+01,1.076497105073e+00
8.311415570779e+01,1.075465738484e+00
8.312415620781e+01,1.074423846292e+00
8.313415670784e+01,1.073371495084e+00
8.314415720786e+01,1.072308752963e+00
8.315415770789e+01,1.071235689578e+00
8.316415820791e+01,1.070152376159e+00
8.317415870794e+01,1.069058885541e+00
8.318415920796e+01,1.067955292200e+00
8.319415970799e+01,1.066841672285e+00
8.320416020801e+01,1.065718103649e+00
8.321416070804e+01,1.064584665882e+00
8.322416120806e+01,1.063441440347e+00
8.323416170809e+01,1.062288510211e+00
8.324416220811e+01,1.061125960482e+00
8.325416270814e+01,1.059953878042e+00
8.326416320816e+01,1.058772351685e+00
8.327416370819e+01,1.057581472151e+00
8.328416420821e+01,1.056381332166e+00
8.329416470824e+01,1.055172026472e+00
8.330416520826e+01,1.053953651874e+00
8.331416570829e+01,1.052726307270e+00
8.332416620831e+01,1.051490093694e+00
8.333416670834e+01,1.050245114354e+00
8.334416720836e+01,1.048991474671e+00
8.335416770839e+01,1.047729282318e+00
8.336416820841e+01,1.046458647263e+00
8.337416870844e+01,1.045179681808e+00
8.338416920846e+01,1.043892500627e+00
8.339416970849e+01,1.042597220815e+00
8.340417020851e+01,1.041293961922e+00
8.341417070854e+01,1.039982846001e+00
8.342417120856e+01,1.038663997647e+00
8.343417170859e+01,1.037337544039e+00
8.344417220861e+01,1.036003614990e+00
8.345417270864e+01,1.034662342980e+00
8.346417320866e+01,1.033313863208e+00
8.347417370869e+01,1.031958313632e+00
8.348417420871e+01,1.030595835015e+00
8.349417470874e+01,1.029226570964e+00
8.350417520876e+01,1.027850667983e+00
8.351417570879e+01,1.026468275510e+00
8.352417620881e+01,1.025079545962e+00
8.353417670884e+01,1.023684634783e+00
8.354417720886e+01,1.022283700487e+00
8.355417770889e+01,1.020876904699e+00
8.356417820891e+01,1.019464412203e+00
8.357417870894e+01,1.018046390985e+00
8.358417920896e+01,1.016623012273e+00
8.359417970899e+01,1.015194450585e+00
8.360418020901e+01,1.013760883772e+00
8.361418070904e+01,1.012322493054e+00
8.362418120906e+01,1.010879463072e+00
8.363418170909e+01,1.009431981919e+00
8.364418220911e+01,1.007980241190e+00
8.365418270914e+01,1.006524436016e+00
8.366418320916e+01,1.005064765106e+00
8.367418370919e+01,1.003601430786e+00
8.368418420921e+01,1.002134639034e+00
8.369418470924e+01,1.000664599519e+00
8.370418520926e+01,9.991915256368e-01
8.371418570929e+01,9.977156345423e-01
8.372418620931e+01,9.962371471834e-01
8.373418670934e+01,9.947562883329e-01
8.374418720936e+01,9.932732866178e-01
8.375418770939e+01,9.917883745484e-01
8.376418820941e+01,9.903017885448e-01
8.377418870944e+01,9.888137689614e-01
8.378418920946e+01,9.873245601104e-01
8.379418970949e+01,9.858344102818e-01
8.380419020951e+01,9.843435717628e-01
8.381419070954e+01,9.828523008534e-01
8.382419120956e+01,9.813608578805e-01
8.383419170959e+01,9.798695072087e-01
8.384419220961e+01,9.783785172488e-01
8.385419270964e+01,9.768881604634e-01
8.386419320966e+01,9.753987133690e-01
8.387419370969e+01,9.739104565353e-01
8.388419420971e+01,9.724236745810e-01
8.389419470974e+01,9.709386561661e-01
8.390419520976e+01,9.694556939805e-01
8.391419570979e+01,9.679750847287e-01
8.392419620981e+01,9.664971291108e-01
8.393419670984e+01,9.650221317989e-01
8.394419720986e+01,9.635504014093e-01
8.395419770989e+01,9.620822504706e-01
8.396419820991e+01,9.606179953864e-01
8.397419870994e+01,9.591579563940e-01
8.398419920996e+01,9.577024575173e-01
8.399419970999e+01,9.562518265150e-01
8.400420021001e+01,9.548063948234e-01
8.401420071004e+01,9.533664974934e-01
8.402420121006e+01,9.519324731225e-01
8.403420171009e+01,9.505046637800e-01
8.404420221011e+01,9.490834149271e-01
8.405420271014e+01,9.476690753304e-01
8.406420321016e+01,9.462619969691e-01
8.407420371019e+01,9.448625349357e-01
8.408420421021e+01,9.434710473307e-01
8.409420471024e+01,9.420878951497e-01
8.410420521026e+01,9.407134421644e-01
8.411420571029e+01,9.393480547962e-01
8.412420621031e+01,9.379921019829e-01
8.413420671034e+01,9.366459550382e-01
8.414420721036e+01,9.353099875040e-01
8.415420771039e+01,9.339845749955e-01
8.416420821041e+01,9.326700950385e-01
8.417420871044e+01,9.313669268994e-01
8.418420921046e+01,9.300754514085e-01
8.419420971049e+01,9.287960507742e-01
8.420421021051e+01,9.275291083914e-01
8.421421071054e+01,9.262750086410e-01
8.422421121056e+01,9.250341366833e-01
8.423421171059e+01,9.238068782425e-01
8.424421221061e+01,9.225936193851e-01
8.425421271064e+01,9.213947462901e-01
8.426421321066e+01,9.202106450131e-01
8.427421371069e+01,9.190417012420e-01
8.428421421071e+01,9.178883000473e-01
8.429421471074e+01,9.167508256243e-01
8.430421521076e+01,9.156296610300e-01
8.431421571079e+01,9.145251879129e-01
8.432421621081e+01,9.134377862372e-01
8.433421671084e+01,9.123678340011e-01
8.434421721086e+01,9.113157069494e-01
8.435421771089e+01,9.102817782815e-01
8.436421821091e+01,9.092664183542e-01
8.437421871094e+01,9.082699943800e-01
8.438421921096e+01,9.072928701218e-01
8.439421971099e+01,9.063354055834e-01
8.440422021101e+01,9.053979566974e-01
8.441422071104e+01,9.044808750103e-01
8.442422121106e+01,9.035845073648e-01
8.443422171109e+01,9.027091955813e-01
8.444422221111e+01,9.018552761373e-01
8.445422271114e+01,9.010230798473e-01
8.446422321116e+01,9.002129315417e-01
8.447422371119e+01,8.994251497466e-01
8.448422421121e+01,8.986600463649e-01
8.449422471124e+01,8.979179263591e-01
8.450422521126e+01,8.971990874362e-01
8.451422571129e+01,8.965038197365e-01
8.452422621131e+01,8.958324055248e-01
8.453422671134e+01,8.951851188874e-01
8.454422721136e+01,8.945622254330e-01
8.455422771139e+01,8.939639820000e-01
8.456422821141e+01,8.933906363699e-01
8.457422871144e+01,8.928424269876e-01
8.458422921146e+01,8.923195826897e-01
8.459422971149e+01,8.918223224405e-01
8.460423021151e+01,8.913508550783e-01
8.461423071154e+01,8.909053790695e-01
8.462423121156e+01,8.904860822743e-01
8.463423171159e+01,8.900931417227e-01
8.464423221161e+01,8.897267234015e-01
8.465423271164e+01,8.893869820541e-01
8.466423321166e+01,8.890740609920e-01
8.467423371169e+01,8.887880919194e-01
8.468423421171e+01,8.885291947714e-01
