R_m,alpha,tension_Pa,compression_Pa
2.510376062171e+00,6.309573444802e-03,2.966539645445e+06,2.550517649254e+07
2.647578319423e+00,6.309573444802e-03,2.779086509057e+06,2.389892506573e+07
2.792279237804e+00,6.309573444802e-03,2.605327875615e+06,2.238876454874e+07
2.944888649628e+00,6.309573444802e-03,2.444090635554e+06,2.096915286828e+07
3.105838786213e+00,6.309573444802e-03,2.294303085255e+06,1.963486824495e+07
3.275585502074e+00,6.309573444802e-03,2.154987482906e+06,1.838099005488e+07
3.454609566030e+00,6.309573444802e-03,2.025253028382e+06,1.720288082158e+07
3.643418022870e+00,6.309573444802e-03,1.904289241859e+06,1.609616927826e+07
3.842545629440e+00,6.309573444802e-03,1.791359718899e+06,1.505673444415e+07
4.052556369225e+00,6.309573444802e-03,1.685796242502e+06,1.408069066150e+07
4.274045049697e+00,6.309573444802e-03,1.586993235113e+06,1.316437354248e+07
4.507638986977e+00,6.309573444802e-03,1.494402535701e+06,1.230432677785e+07
4.753999782561e+00,6.309573444802e-03,1.407528488895e+06,1.149728976121e+07
5.013825197157e+00,6.309573444802e-03,1.325923334671e+06,1.074018598471e+07
5.287851126931e+00,6.309573444802e-03,1.253929407143e+06,1.003011216378e+07
5.576853687767e+00,6.309573444802e-03,1.193889689120e+06,9.364328050048e+06
5.881651413438e+00,6.309573444802e-03,1.136670425120e+06,8.740246893123e+06
6.203107573913e+00,6.309573444802e-03,1.082075921373e+06,8.155426513101e+06
6.542132620377e+00,6.309573444802e-03,1.029931366180e+06,7.607560947248e+06
6.899686763872e+00,6.309573444802e-03,9.800808739158e+05,7.094472635354e+06
7.276782694877e+00,6.309573444802e-03,9.323856277036e+05,6.614105109647e+06
7.674488451523e+00,6.309573444802e-03,8.867221229232e+05,6.164516156413e+06
8.093930444567e+00,6.309573444802e-03,8.429805135087e+05,5.743871417766e+06
8.536296647692e+00,6.309573444802e-03,8.010630626174e+05,5.350438403379e+06
9.002839962173e+00,6.309573444802e-03,7.608826987562e+05,4.982580883349e+06
9.494881765433e+00,6.309573444802e-03,7.223616778504e+05,4.638753634807e+06
1.001381565354e+01,6.309573444802e-03,6.854303510675e+05,4.317497516334e+06
1.056111138827e+01,6.309573444802e-03,6.500260374863e+05,4.017434845731e+06
1.113831905982e+01,6.309573444802e-03,6.160919999596e+05,3.737265058194e+06
1.174707347714e+01,6.309573444802e-03,5.835765217828e+05,3.475760623468e+06
1.238909879816e+01,6.309573444802e-03,5.524320810755e+05,3.231763202037e+06
1.306621341299e+01,6.309573444802e-03,5.226146191228e+05,3.004180021920e+06
1.378033509421e+01,6.309573444802e-03,4.940828983353e+05,2.791980459090e+06
1.453348642843e+01,6.309573444802e-03,4.667979449742e+05,2.594192805930e+06
1.532780054486e+01,6.309573444802e-03,4.407225713683e+05,2.409901213530e+06
1.616552715688e+01,6.309573444802e-03,4.158209720206e+05,2.238242794904e+06
1.704903893387e+01,6.309573444802e-03,3.920583877787e+05,2.078404877426e+06
1.798083822122e+01,6.309573444802e-03,3.694008321040e+05,1.929622393942e+06
1.896356412767e+01,6.309573444802e-03,3.478148734406e+05,1.791175403066e+06
2.000000000000e+01,6.309573444802e-03,3.272674677282e+05,1.662386730154e+06
7.000000000000e-01,7.305271542664e-03,1.784870129040e+07,1.150700444793e+08
7.382578457164e-01,7.305271542664e-03,1.651903483937e+07,1.081790324363e+08
7.786066382311e-01,7.305271542664e-03,1.529243283469e+07,1.016911973814e+08
8.211606562871e-01,7.305271542664e-03,1.416112996997e+07,9.558306948916e+07
8.660404244251e-01,7.305271542664e-03,1.311790453081e+07,8.983255128879e+07
9.133730543420e-01,7.305271542664e-03,1.215604259942e+07,8.441883757839e+07
9.632926049056e-01,7.305271542664e-03,1.126930460096e+07,7.932233999344e+07
1.015940461846e+00,7.305271542664e-03,1.045189404238e+07,7.452461595453e+07
1.071465738198e+00,7.305271542664e-03,9.698428302528e+06,7.000830173672e+07
1.130025696630e+00,7.305271542664e-03,9.003911340070e+06,6.575704941750e+07
1.191786194854e+00,7.305271542664e-03,8.363708193161e+06,6.175546747481e+07
1.256922155382e+00,7.305271542664e-03,7.773521151435e+06,5.798906482007e+07
1.325618060951e+00,7.305271542664e-03,7.229367487662e+06,5.444419806397e+07
1.398068477029e+00,7.305271542664e-03,6.727558642475e+06,5.110802182505e+07
1.474478602879e+00,7.305271542664e-03,6.264680761621e+06,4.796844190237e+07
1.555064852738e+00,7.305271542664e-03,5.837576490867e+06,4.501407114481e+07
1.640055468759e+00,7.305271542664e-03,5.443327939299e+06,4.223418785974e+07
1.729691167460e+00,7.305271542664e-03,5.079240727127e+06,3.961869661352e+07
1.824225821491e+00,7.305271542664e-03,4.742829039374e+06,3.715809128592e+07
1.923927178677e+00,7.305271542664e-03,4.431801612034e+06,3.484342024893e+07
2.029077620350e+00,7.305271542664e-03,4.144048582328e+06,3.266625354924e+07
2.139974961130e+00,7.305271542664e-03,3.877629139698e+06,3.061865198092e+07
2.256933292416e+00,7.305271542664e-03,3.630759919071e+06,2.869313794277e+07
2.380283871978e+00,7.305271542664e-03,3.401804082760e+06,2.688266798118e+07
2.510376062171e+00,7.305271542664e-03,3.189261042027e+06,2.518060692613e+07
2.647578319423e+00,7.305271542664e-03,2.991756773921e+06,2.358070353359e+07
2.792279237804e+00,7.305271542664e-03,2.808034693390e+06,2.207706755335e+07
2.944888649628e+00,7.305271542664e-03,2.636947044855e+06,2.066414814601e+07
3.105838786213e+00,7.305271542664e-03,2.477446781412e+06,1.933671357771e+07
3.275585502074e+00,7.305271542664e-03,2.328579903528e+06,1.808983212515e+07
3.454609566030e+00,7.305271542664e-03,2.189478232501e+06,1.691885412724e+07
3.643418022870e+00,7.305271542664e-03,2.059352597028e+06,1.581939512313e+07
3.842545629440e+00,7.305271542664e-03,1.937486413961e+06,1.478732001919e+07
4.052556369225e+00,7.305271542664e-03,1.823229646701e+06,1.381872823032e+07
4.274045049697e+00,7.305271542664e-03,1.715993126643e+06,1.290993974336e+07
4.507638986977e+00,7.305271542664e-03,1.615243224731e+06,1.205748205237e+07
4.753999782561e+00,7.305271542664e-03,1.520496861411e+06,1.125807791758e+07
5.013825197157e+00,7.305271542664e-03,1.446400113176e+06,1.050863390150e+07
5.287851126931e+00,7.305271542664e-03,1.376039564880e+06,9.806229637445e+06
5.576853687767e+00,7.305271542664e-03,1.308909922506e+06,9.148107786990e+06
5.881651413438e+00,7.305271542664e-03,1.244805747165e+06,8.531664644743e+06
6.203107573913e+00,7.305271542664e-03,1.183543084478e+06,7.954441349913e+06
6.542132620377e+00,7.305271542664e-03,1.124957347316e+06,7.414115665881e+06
6.899686763872e+00,7.305271542664e-03,1.068901315923e+06,6.908494290339e+06
7.276782694877e+00,7.305271542664e-03,1.015243257694e+06,6.435505660129e+06
7.674488451523e+00,7.305271542664e-03,9.638651683786e+05,5.993193216464e+06
8.093930444567e+00,7.305271542664e-03,9.146611358305e+05,5.579709097847e+06
8.536296647692e+00,7.305271542664e-03,8.675358266818e+05,5.193308229633e+06
9.002839962173e+00,7.305271542664e-03,8.224030954842e+05,4.832342780914e+06
9.494881765433e+00,7.305271542664e-03,7.791847150003e+05,4.495256961108e+06
1.001381565354e+01,7.305271542664e-03,7.378092254471e+05,4.180582130384e+06
1.056111138827e+01,7.305271542664e-03,6.982108996350e+05,3.886932199817e+06
1.113831905982e+01,7.305271542664e-03,6.603288201303e+05,3.612999298888e+06
1.174707347714e+01,7.305271542664e-03,6.241060638248e+05,3.357549689672e+06
1.238909879816e+01,7.305271542664e-03,5.894889886308e+05,3.119419908704e+06
1.306621341299e+01,7.305271542664e-03,5.564266164612e+05,2.897513119155e+06
1.378033509421e+01,7.305271542664e-03,5.248701061997e+05,2.690795657477e+06
1.453348642843e+01,7.305271542664e-03,4.947723100243e+05,2.498293760147e+06
1.532780054486e+01,7.305271542664e-03,4.660874062270e+05,2.319090457535e+06
1.616552715688e+01,7.305271542664e-03,4.387706015523e+05,2.152322623197e+06
1.704903893387e+01,7.305271542664e-03,4.127778960767e+05,1.997178168088e+06
1.798083822122e+01,7.305271542664e-03,3.880659037368e+05,1.852893370299e+06
1.896356412767e+01,7.305271542664e-03,3.645917217947e+05,1.718750331891e+06
2.000000000000e+01,7.305271542664e-03,3.423128427827e+05,1.594074555305e+06
7.000000000000e-01,8.458098281751e-03,1.832699314746e+07,1.145884487011e+08
7.382578457164e-01,8.458098281751e-03,1.698955885048e+07,1.077001939577e+08
7.786066382311e-01,8.458098281751e-03,1.575485876886e+07,1.012152778521e+08
8.211606562871e-01,8.458098281751e-03,1.461513130544e+07,9.511023799343e+07
8.660404244251e-01,8.458098281751e-03,1.356316005889e+07,8.936298433778e+07
9.133730543420e-01,8.458098281751e-03,1.259223810717e+07,8.395271904484e+07
9.632926049056e-01,8.458098281751e-03,1.169613462175e+07,7.885986098171e+07
1.015940461846e+00,8.458098281751e-03,1.086906366106e+07,7.406597459959e+07
1.071465738198e+00,8.458098281751e-03,1.010565499987e+07,6.955370292565e+07
1.130025696630e+00,8.458098281751e-03,9.400926858904e+06,6.530670442766e+07
1.191786194854e+00,8.458098281751e-03,8.750260406887e+06,6.130959352356e+07
1.256922155382e+00,8.458098281751e-03,8.149375913571e+06,5.754788452167e+07
1.325618060951e+00,8.458098281751e-03,7.594310439752e+06,5.400793879041e+07
1.398068477029e+00,8.458098281751e-03,7.081396956410e+06,5.067691496884e+07
1.474478602879e+00,8.458098281751e-03,6.607244791663e+06,4.754272204095e+07
1.555064852738e+00,8.458098281751e-03,6.168721310364e+06,4.459397510769e+07
1.640055468759e+00,8.458098281751e-03,5.762934737231e+06,4.181995370151e+07
1.729691167460e+00,8.458098281751e-03,5.387218040405e+06,3.921056249782e+07
1.824225821491e+00,8.458098281751e-03,5.039113798124e+06,3.675629428744e+07
1.923927178677e+00,8.458098281751e-03,4.716359977012e+06,3.444819508261e+07
2.029077620350e+00,8.458098281751e-03,4.416876556113e+06,3.227783123793e+07
2.139974961130e+00,8.458098281751e-03,4.138752936340e+06,3.023725847471e+07
2.256933292416e+00,8.458098281751e-03,3.880236080420e+06,2.831899270484e+07
2.380283871978e+00,8.458098281751e-03,3.639719333626e+06,2.651598255686e+07
2.510376062171e+00,8.458098281751e-03,3.415731880632e+06,2.482158351280e+07
2.647578319423e+00,8.458098281751e-03,3.206928798572e+06,2.322953357030e+07
2.792279237804e+00,8.458098281751e-03,3.012081670914e+06,2.173393034927e+07
2.944888649628e+00,8.458098281751e-03,2.830069730896e+06,2.032920956713e+07
3.105838786213e+00,8.458098281751e-03,2.659871507103e+06,1.901012481083e+07
3.275585502074e+00,8.458098281751e-03,2.500556947149e+06,1.777172853733e+07
3.454609566030e+00,8.458098281751e-03,2.351279998466e+06,1.660935423773e+07
3.643418022870e+00,8.458098281751e-03,2.211271627727e+06,1.551859970308e+07
3.842545629440e+00,8.458098281751e-03,2.079833262586e+06,1.449531133242e+07
4.052556369225e+00,8.458098281751e-03,1.956330641100e+06,1.353556942622e+07
4.274045049697e+00,8.458098281751e-03,1.840188055494e+06,1.263567441016e+07
4.507638986977e+00,8.458098281751e-03,1.742313465383e+06,1.179213393642e+07
4.753999782561e+00,8.458098281751e-03,1.656438002029e+06,1.100165081137e+07
5.013825197157e+00,8.458098281751e-03,1.574508977630e+06,1.026111170030e+07
5.287851126931e+00,8.458098281751e-03,1.496285803890e+06,9.567576561445e+06
5.576853687767e+00,8.458098281751e-03,1.421552220516e+06,8.918268763474e+06
5.881651413438e+00,8.458098281751e-03,1.350113885661e+06,8.310565841966e+06
6.203107573913e+00,8.458098281751e-03,1.281796103044e+06,7.741990852465e+06
6.542132620377e+00,8.458098281751e-03,1.216441688365e+06,7.210204279221e+06
6.899686763872e+00,8.458098281751e-03,1.153908976925e+06,6.712996460704e+06
7.276782694877e+00,8.458098281751e-03,1.094069973567e+06,6.248280494797e+06
7.674488451523e+00,8.458098281751e-03,1.036808645105e+06,5.814085588544e+06
8.093930444567e+00,8.458098281751e-03,9.820193544103e+05,5.408550819275e+06
8.536296647692e+00,8.458098281751e-03,9.296054343019e+05,5.029919275982e+06
9.002839962173e+00,8.458098281751e-03,8.794778983310e+05,4.676532551799e+06
9.494881765433e+00,8.458098281751e-03,8.315542845767e+05,4.346825560508e+06
1.001381565354e+01,8.458098281751e-03,7.857576276239e+05,4.039321651953e+06
1.056111138827e+01,8.458098281751e-03,7.420155530556e+05,3.752628003246e+06
1.113831905982e+01,8.458098281751e-03,7.002594880585e+05,3.485431264532e+06
1.174707347714e+01,8.458098281751e-03,6.604239811261e+05,3.236493439937e+06
1.238909879816e+01,8.458098281751e-03,6.224461233641e+05,3.004647986085e+06
1.306621341299e+01,8.458098281751e-03,5.862650635550e+05,2.788796112216e+06
1.378033509421e+01,8.458098281751e-03,5.518216089280e+05,2.587903267514e+06
1.453348642843e+01,8.458098281751e-03,5.190579034944e+05,2.400995802697e+06
1.532780054486e+01,8.458098281751e-03,4.879171758485e+05,2.227157794255e+06
1.616552715688e+01,8.458098281751e-03,4.583435484816e+05,2.065528020954e+06
1.704903893387e+01,8.458098281751e-03,4.302819009015e+05,1.915297083304e+06
1.798083822122e+01,8.458098281751e-03,4.036777791807e+05,1.775704657719e+06
1.896356412767e+01,8.458098281751e-03,3.784773449539e+05,1.646036877937e+06
2.000000000000e+01,8.458098281751e-03,3.546273573406e+05,1.525623837087e+06
7.000000000000e-01,9.792849742266e-03,1.885392669015e+07,1.140370129345e+08
7.382578457164e-01,9.792849742266e-03,1.750658447834e+07,1.071524161675e+08
7.786066382311e-01,9.792849742266e-03,1.626160856920e+07,1.006713669069e+08
8.211606562871e-01,9.792849742266e-03,1.511124639513e+07,9.457041132198e+07
8.660404244251e-01,9.792849742266e-03,1.404829264991e+07,8.882746774728e+07
9.133730543420e-01,9.792849742266e-03,1.306605362803e+07,8.342174645319e+07
9.632926049056e-01,9.792849742266e-03,1.215831387584e+07,7.833367405645e+07
1.015940461846e+00,9.792849742266e-03,1.131930500042e+07,7.354482229686e+07
1.071465738198e+00,9.792849742266e-03,1.054367649076e+07,6.903784092351e+07
1.130025696630e+00,9.792849742266e-03,9.826468413682e+06,6.479639444921e+07
1.191786194854e+00,9.792849742266e-03,9.163085854866e+06,6.080510254652e+07
1.256922155382e+00,9.792849742266e-03,8.549274982620e+06,5.704948387286e+07
1.325618060951e+00,9.792849742266e-03,7.981100619488e+06,5.351590312535e+07
1.398068477029e+00,9.792849742266e-03,7.454925213857e+06,5.019152113874e+07
1.474478602879e+00,9.792849742266e-03,6.967389110694e+06,4.706424785157e+07
1.555064852738e+00,9.792849742266e-03,6.515392027422e+06,4.412269797699e+07
1.640055468759e+00,9.792849742266e-03,6.096075647708e+06,4.135614922529e+07
1.729691167460e+00,9.792849742266e-03,5.706807252558e+06,3.875450293511e+07
1.824225821491e+00,9.792849742266e-03,5.345164314657e+06,3.630824697965e+07
1.923927178677e+00,9.792849742266e-03,5.008919988232e+06,3.400842082288e+07
2.029077620350e+00,9.792849742266e-03,4.696029432954e+06,3.184658260866e+07
2.139974961130e+00,9.792849742266e-03,4.404616916344e+06,2.981477817357e+07
2.256933292416e+00,9.792849742266e-03,4.132963644903e+06,2.790551188035e+07
2.380283871978e+00,9.792849742266e-03,3.879496279575e+06,2.611171917581e+07
2.510376062171e+00,9.792849742266e-03,3.642776096257e+06,2.442674078218e+07
2.647578319423e+00,9.792849742266e-03,3.421488756723e+06,2.284429843623e+07
2.792279237804e+00,9.792849742266e-03,3.214434659564e+06,2.135847209489e+07
2.944888649628e+00,9.792849742266e-03,3.020519844530e+06,1.996367853023e+07
3.105838786213e+00,9.792849742266e-03,2.838747426912e+06,1.865465124040e+07
3.275585502074e+00,9.792849742266e-03,2.668209541375e+06,1.742642160595e+07
3.454609566030e+00,9.792849742266e-03,2.508079776918e+06,1.627430122439e+07
3.643418022870e+00,9.792849742266e-03,2.357606086373e+06,1.519386535800e+07
3.842545629440e+00,9.792849742266e-03,2.216104155158e+06,1.418093743237e+07
4.052556369225e+00,9.792849742266e-03,2.088376112447e+06,1.323157452548e+07
4.274045049697e+00,9.792849742266e-03,1.984230488849e+06,1.234205378899e+07
4.507638986977e+00,9.792849742266e-03,1.884873821729e+06,1.150885974543e+07
4.753999782561e+00,9.792849742266e-03,1.790025246119e+06,1.072867240708e+07
5.013825197157e+00,9.792849742266e-03,1.699431376812e+06,9.998356163940e+06
5.287851126931e+00,9.792849742266e-03,1.612863570804e+06,9.314949390493e+06
5.576853687767e+00,9.792849742266e-03,1.530115348934e+06,8.675654722780e+06
5.881651413438e+00,9.792849742266e-03,1.450999979628e+06,8.077829959428e+06
6.203107573913e+00,9.792849742266e-03,1.375348226800e+06,7.518979542413e+06
6.542132620377e+00,9.792849742266e-03,1.303006262884e+06,6.996746575553e+06
6.899686763872e+00,9.792849742266e-03,1.233833746878e+06,6.508905340975e+06
7.276782694877e+00,9.792849742266e-03,1.167702066035e+06,6.053354276114e+06
7.674488451523e+00,9.792849742266e-03,1.104492738641e+06,5.628109376144e+06
8.093930444567e+00,9.792849742266e-03,1.044095974072e+06,5.231297989064e+06
8.536296647692e+00,9.792849742266e-03,9.864093852312e+05,4.861152973040e+06
9.002839962173e+00,9.792849742266e-03,9.313368473469e+05,4.516007187865e+06
9.494881765433e+00,9.792849742266e-03,8.787874962191e+05,4.194288294690e+06
1.001381565354e+01,9.792849742266e-03,8.286748581597e+05,3.894513840342e+06
1.056111138827e+01,9.792849742266e-03,7.809161032314e+05,3.615286604654e+06
1.113831905982e+01,9.792849742266e-03,7.354314128801e+05,3.355290191212e+06
1.174707347714e+01,9.792849742266e-03,6.921434527144e+05,3.113284843835e+06
1.238909879816e+01,9.792849742266e-03,6.509769409976e+05,2.888103472826e+06
1.306621341299e+01,9.792849742266e-03,6.118583033777e+05,2.678647876680e+06
1.378033509421e+01,9.792849742266e-03,5.747154044797e+05,2.483885146426e+06
1.453348642843e+01,9.792849742266e-03,5.394773472048e+05,2.302844241143e+06
1.532780054486e+01,9.792849742266e-03,5.060743309112e+05,2.134612724398e+06
1.616552715688e+01,9.792849742266e-03,4.744375600723e+05,1.978333652484e+06
1.704903893387e+01,9.792849742266e-03,4.444991955011e+05,1.833202606267e+06
1.798083822122e+01,9.792849742266e-03,4.161923407820e+05,1.698464859350e+06
1.896356412767e+01,9.792849742266e-03,3.894510571408e+05,1.573412675969e+06
2.000000000000e+01,9.792849742266e-03,3.642104006006e+05,1.457382732704e+06
7.000000000000e-01,1.133823501218e-02,1.943049367436e+07,1.134068660261e+08
7.382578457164e-01,1.133823501218e-02,1.807066629232e+07,1.065271119016e+08
7.786066382311e-01,1.133823501218e-02,1.681281004658e+07,1.000511721464e+08
8.211606562871e-01,1.133823501218e-02,1.564918887272e+07,9.395560226229e+07
8.660404244251e-01,1.133823501218e-02,1.457261648834e+07,8.821832944974e+07
9.133730543420e-01,1.133823501218e-02,1.357642073813e+07,8.281857225951e+07
9.632926049056e-01,1.133823501218e-02,1.265441022202e+07,7.773676487693e+07
1.015940461846e+00,1.133823501218e-02,1.180084305042e+07,7.295448576797e+07
1.071465738198e+00,1.133823501218e-02,1.101039757931e+07,6.845439043171e+07
1.130025696630e+00,1.133823501218e-02,1.027814498657e+07,6.422014801999e+07
1.191786194854e+00,1.133823501218e-02,9.599523559390e+06,6.023638159975e+07
1.256922155382e+00,1.133823501218e-02,8.970314570523e+06,5.648861184825e+07
1.325618060951e+00,1.133823501218e-02,8.386619629520e+06,5.296320398435e+07
1.398068477029e+00,1.133823501218e-02,7.844839402750e+06,4.964731775199e+07
1.474478602879e+00,1.133823501218e-02,7.341653603907e+06,4.652886028398e+07
1.555064852738e+00,1.133823501218e-02,6.874002164336e+06,4.359644168525e+07
1.640055468759e+00,1.133823501218e-02,6.439067500034e+06,4.083933318536e+07
1.729691167460e+00,1.133823501218e-02,6.034257799478e+06,3.824742771968e+07
1.824225821491e+00,1.133823501218e-02,5.657191263571e+06,3.581120280787e+07
1.923927178677e+00,1.133823501218e-02,5.305681235795e+06,3.352168560631e+07
2.029077620350e+00,1.133823501218e-02,4.977722167207e+06,3.137042001904e+07
2.139974961130e+00,1.133823501218e-02,4.671476367025e+06,2.934943575843e+07
2.256933292416e+00,1.133823501218e-02,4.385261495259e+06,2.745121925314e+07
2.380283871978e+00,1.133823501218e-02,4.117538759066e+06,2.566868630663e+07
2.510376062171e+00,1.133823501218e-02,3.866901779192e+06,2.399515641426e+07
2.647578319423e+00,1.133823501218e-02,3.632066096996e+06,2.242432865178e+07
2.792279237804e+00,1.133823501218e-02,3.411859296104e+06,2.095025905168e+07
2.944888649628e+00,1.133823501218e-02,3.205211715676e+06,1.956733938777e+07
3.105838786213e+00,1.133823501218e-02,3.011147734641e+06,1.827027729107e+07
3.275585502074e+00,1.133823501218e-02,2.828777608066e+06,1.705407762343e+07
3.454609566030e+00,1.133823501218e-02,2.657289838043e+06,1.591402503754e+07
3.643418022870e+00,1.133823501218e-02,2.495944062286e+06,1.484566765470e+07
3.842545629440e+00,1.133823501218e-02,2.366709740060e+06,1.384480179376e+07
4.052556369225e+00,1.133823501218e-02,2.246878350424e+06,1.290745768718e+07
4.274045049697e+00,1.133823501218e-02,2.132498737208e+06,1.202988612222e+07
4.507638986977e+00,1.133823501218e-02,2.023274912933e+06,1.120854594746e+07
4.753999782561e+00,1.133823501218e-02,1.918938748659e+06,1.044009238729e+07
5.013825197157e+00,1.133823501218e-02,1.819247054637e+06,9.721366109254e+06
5.287851126931e+00,1.133823501218e-02,1.723978849579e+06,9.049382991657e+06
5.576853687767e+00,1.133823501218e-02,1.632932820620e+06,8.421324541134e+06
5.881651413438e+00,1.133823501218e-02,1.545924974738e+06,7.834528912770e+06
6.203107573913e+00,1.133823501218e-02,1.462786481043e+06,7.286482487745e+06
6.542132620377e+00,1.133823501218e-02,1.383361701858e+06,6.774811966298e+06
6.899686763872e+00,1.133823501218e-02,1.307506409111e+06,6.297276936473e+06
7.276782694877e+00,1.133823501218e-02,1.235086181137e+06,5.851762881837e+06
7.674488451523e+00,1.133823501218e-02,1.165974973671e+06,5.436274594067e+06
8.093930444567e+00,1.133823501218e-02,1.100053857640e+06,5.048929958939e+06
8.536296647692e+00,1.133823501218e-02,1.037209915284e+06,4.687954086839e+06
9.002839962173e+00,1.133823501218e-02,9.773352852873e+05,4.351673761425e+06
9.494881765433e+00,1.133823501218e-02,9.203263468709e+05,4.038512182423e+06
1.001381565354e+01,1.133823501218e-02,8.660830323146e+05,3.746983980839e+06
1.056111138827e+01,1.133823501218e-02,8.145082570219e+05,3.475690486953e+06
1.113831905982e+01,1.133823501218e-02,7.655074561108e+05,3.223315233472e+06
1.174707347714e+01,1.133823501218e-02,7.189882165295e+05,2.988619678005e+06
1.238909879816e+01,1.133823501218e-02,6.748599938709e+05,2.770439130728e+06
1.306621341299e+01,1.133823501218e-02,6.330339033776e+05,2.567678874597e+06
1.378033509421e+01,1.133823501218e-02,5.934225750578e+05,2.379310466811e+06
1.453348642843e+01,1.133823501218e-02,5.559400633651e+05,2.204368211485e+06
1.532780054486e+01,1.133823501218e-02,5.205018025025e+05,2.041945794499e+06
1.616552715688e+01,1.133823501218e-02,4.870245990789e+05,1.891193072489e+06
1.704903893387e+01,1.133823501218e-02,4.554266545476e+05,1.751313008694e+06
1.798083822122e+01,1.133823501218e-02,4.256276105881e+05,1.621558749135e+06
1.896356412767e+01,1.133823501218e-02,3.979615900311e+05,1.501230833146e+06
2.000000000000e+01,1.133823501218e-02,3.741455808027e+05,1.389674532805e+06
7.000000000000e-01,1.312749368925e-02,2.005655626808e+07,1.126884351557e+08
7.382578457164e-01,1.312749368925e-02,1.868119269662e+07,1.058150707715e+08
7.786066382311e-01,1.312749368925e-02,1.740739627850e+07,9.934585702460e+07
8.211606562871e-01,1.312749368925e-02,1.622745736442e+07,9.325735878254e+07
8.660404244251e-01,1.312749368925e-02,1.513421897288e+07,8.752751171961e+07
9.133730543420e-01,1.312749368925e-02,1.412104105523e+07,8.213554181352e+07
9.632926049056e-01,1.312749368925e-02,1.318176700538e+07,7.706188947251e+07
1.015940461846e+00,1.312749368925e-02,1.231069225697e+07,7.228813802408e+07
1.071465738198e+00,1.312749368925e-02,1.150253482087e+07,6.779694631252e+07
1.130025696630e+00,1.312749368925e-02,1.075240762473e+07,6.357198516926e+07
1.191786194854e+00,1.312749368925e-02,1.005579252604e+07,5.959787753480e+07
1.256922155382e+00,1.312749368925e-02,9.408515878977e+06,5.586014202546e+07
1.325618060951e+00,1.312749368925e-02,8.806725544498e+06,5.234513975174e+07
1.398068477029e+00,1.312749368925e-02,8.246869241776e+06,4.904002420745e+07
1.474478602879e+00,1.312749368925e-02,7.725674147902e+06,4.593269406104e+07
1.555064852738e+00,1.312749368925e-02,7.240127661028e+06,4.301174869079e+07
1.640055468759e+00,1.312749368925e-02,6.787459250355e+06,4.026644631635e+07
1.729691167460e+00,1.312749368925e-02,6.365123324090e+06,3.768666458771e+07
1.824225821491e+00,1.312749368925e-02,5.970783053931e+06,3.526286350178e+07
1.923927178677e+00,1.312749368925e-02,5.602295101527e+06,3.298605052372e+07
2.029077620350e+00,1.312749368925e-02,5.257695198751e+06,3.084774779773e+07
2.139974961130e+00,1.312749368925e-02,4.935184539434e+06,2.883996133775e+07
2.256933292416e+00,1.312749368925e-02,4.633116945363e+06,2.695515209420e+07
2.380283871978e+00,1.312749368925e-02,4.349986773845e+06,2.518620879776e+07
2.510376062171e+00,1.312749368925e-02,4.084417537954e+06,2.352642248566e+07
2.647578319423e+00,1.312749368925e-02,3.835151213690e+06,2.196946261960e+07
2.792279237804e+00,1.312749368925e-02,3.601038210740e+06,2.050935470827e+07
2.944888649628e+00,1.312749368925e-02,3.381027985286e+06,1.914045935014e+07
3.105838786213e+00,1.312749368925e-02,3.174160274551e+06,1.785745261564e+07
3.275585502074e+00,1.312749368925e-02,2.979556933387e+06,1.665530769011e+07
3.454609566030e+00,1.312749368925e-02,2.812226350625e+06,1.552927770180e+07
3.643418022870e+00,1.312749368925e-02,2.668391500766e+06,1.447487966170e+07
3.842545629440e+00,1.312749368925e-02,2.531116132645e+06,1.348787944461e+07
4.052556369225e+00,1.312749368925e-02,2.400055433797e+06,1.256427774329e+07
4.274045049697e+00,1.312749368925e-02,2.274895878966e+06,1.170029693034e+07
4.507638986977e+00,1.312749368925e-02,2.155351931155e+06,1.089236876532e+07
4.753999782561e+00,1.312749368925e-02,2.041162962049e+06,1.013712288715e+07
5.013825197157e+00,1.312749368925e-02,1.932090393805e+06,9.431376035025e+06
5.287851126931e+00,1.312749368925e-02,1.827915062608e+06,8.772121944044e+06
5.576853687767e+00,1.312749368925e-02,1.728434802725e+06,8.156521864797e+06
5.881651413438e+00,1.312749368925e-02,1.633462248045e+06,7.581895659280e+06
6.203107573913e+00,1.312749368925e-02,1.542822846463e+06,7.045713428706e+06
6.542132620377e+00,1.312749368925e-02,1.456353080785e+06,6.545587631910e+06
6.899686763872e+00,1.312749368925e-02,1.373898888398e+06,6.079265656117e+06
7.276782694877e+00,1.312749368925e-02,1.295314270567e+06,5.644622804940e+06
7.674488451523e+00,1.312749368925e-02,1.220460081094e+06,5.239655671398e+06
8.093930444567e+00,1.312749368925e-02,1.149202983119e+06,4.862475866584e+06
8.536296647692e+00,1.312749368925e-02,1.081414562116e+06,4.511304077343e+06
9.002839962173e+00,1.312749368925e-02,1.016970582615e+06,4.184464428850e+06
9.494881765433e+00,1.312749368925e-02,9.557503759034e+05,3.880379130382e+06
1.001381565354e+01,1.312749368925e-02,8.976363458584e+05,3.597563384801e+06
1.056111138827e+01,1.312749368925e-02,8.425135801725e+05,3.334620544279e+06
1.113831905982e+01,1.312749368925e-02,7.902695545094e+05,3.090237496678e+06
